Date,Start Time,End Time,Production Time,Temperature,Humidity
2024-08-28,08:51:42,08:52:08,51,310.7,36.1
2024-08-28,08:52:08,08:52:47,28,144.8,36.4
2024-08-28,08:52:47,08:53:17,53,341.7,30.2
2024-08-28,08:53:17,08:53:50,43,688.8,39.0
2024-08-28,08:53:50,08:54:29,35,580.3,52.5
2024-08-28,08:54:29,08:54:56,48,949.6,53.8
2024-08-28,08:54:56,08:55:28,28,456.6,36.1
2024-08-28,08:55:28,08:56:05,26,724.5,58.8
2024-08-28,08:56:05,08:56:43,27,540.4,45.1
2024-08-28,08:56:43,08:57:27,53,561.3,57.5
2024-08-28,08:57:27,08:58:07,27,341.0,51.2
2024-08-28,08:58:07,08:58:59,25,509.5,51.7
2024-08-28,08:58:59,08:59:51,25,523.7,32.6
2024-08-28,08:59:51,09:00:41,27,736.0,36.6
2024-08-28,09:00:41,09:01:11,27,946.6,30.3
2024-08-28,09:01:11,09:02:10,28,396.4,51.5
2024-08-28,09:02:10,09:02:38,27,138.0,40.3
2024-08-28,09:02:38,09:03:22,38,546.7,53.6
2024-08-28,09:03:22,09:04:15,42,590.0,40.2
2024-08-28,09:04:15,09:04:42,25,251.6,54.6
2024-08-28,09:04:42,09:05:18,37,784.4,33.9
2024-08-28,09:05:18,09:06:06,35,986.4,35.2
2024-08-28,09:06:06,09:06:42,34,951.2,40.2
2024-08-28,09:06:42,09:07:15,29,277.4,42.3
2024-08-28,09:07:15,09:07:42,26,887.8,40.5
2024-08-28,09:07:42,09:08:20,29,734.0,52.9
2024-08-28,09:08:20,09:08:55,32,508.5,32.9
2024-08-28,09:08:55,09:09:33,26,586.5,40.5
2024-08-28,09:09:33,09:10:11,29,864.6,55.1
2024-08-28,09:10:11,09:10:38,26,532.1,32.0
2024-08-28,09:10:38,09:11:05,27,435.9,58.3
2024-08-28,09:11:05,09:11:46,54,543.9,59.6
2024-08-28,09:11:46,09:12:37,27,621.2,32.7
2024-08-28,09:12:37,09:13:27,26,270.2,38.7
2024-08-28,09:13:27,09:13:54,27,910.8,41.2
2024-08-28,09:13:54,09:14:41,25,706.8,53.3
2024-08-28,09:14:41,09:15:11,29,669.9,47.9
2024-08-28,09:15:11,09:15:59,37,189.5,49.3
2024-08-28,09:15:59,09:16:37,25,643.8,52.7
2024-08-28,09:16:37,09:17:30,28,208.9,33.5
2024-08-28,09:17:30,09:18:13,25,170.8,55.0
2024-08-28,09:18:13,09:19:09,28,574.6,51.2
2024-08-28,09:19:09,09:19:41,27,462.5,47.3
2024-08-28,09:19:41,09:20:16,27,629.9,56.7
2024-08-28,09:20:16,09:21:11,29,180.3,51.0
2024-08-28,09:21:11,09:21:40,26,487.9,36.1
2024-08-28,09:21:40,09:22:12,48,257.3,42.9
2024-08-28,09:22:12,09:23:03,26,988.4,44.8
2024-08-28,09:23:03,09:23:42,52,605.0,31.7
2024-08-28,09:23:42,09:24:09,28,718.7,58.6
2024-08-28,09:24:09,09:24:45,28,392.9,33.9
2024-08-28,09:24:45,09:25:27,55,185.3,50.9
2024-08-28,09:25:27,09:26:12,28,978.3,45.2
2024-08-28,09:26:12,09:26:38,27,357.6,30.8
2024-08-28,09:26:38,09:27:35,27,481.4,57.7
2024-08-28,09:27:35,09:28:05,36,684.9,55.6
2024-08-28,09:28:05,09:28:56,25,122.2,45.7
2024-08-28,09:28:56,09:29:51,29,829.2,36.9
2024-08-28,09:29:51,09:30:18,48,582.9,33.6
2024-08-28,09:30:18,09:30:57,25,350.4,40.9
2024-08-28,09:30:57,09:31:48,25,155.4,37.7
2024-08-28,09:31:48,09:32:33,26,246.2,45.2
2024-08-28,09:32:33,09:33:27,28,905.5,59.0
2024-08-28,09:33:27,09:34:26,26,717.4,47.2
2024-08-28,09:34:26,09:35:12,57,324.9,56.7
2024-08-28,09:35:12,09:35:43,50,159.0,49.5
2024-08-28,09:35:43,09:36:18,28,721.6,44.3
2024-08-28,09:36:18,09:36:49,52,615.2,55.6
2024-08-28,09:36:49,09:37:19,28,464.1,44.1
2024-08-28,09:37:19,09:37:54,26,427.3,56.1
2024-08-28,09:37:54,09:38:25,31,295.1,38.7
2024-08-28,09:38:25,09:39:00,25,702.7,33.9
2024-08-28,09:39:00,09:39:49,25,973.6,55.7
2024-08-28,09:39:49,09:40:14,55,258.1,47.6
2024-08-28,09:40:14,09:40:59,26,637.4,56.7
2024-08-28,09:40:59,09:41:36,35,481.8,58.1
2024-08-28,09:41:36,09:42:17,26,502.0,31.6
2024-08-28,09:42:17,09:42:50,29,328.7,45.0
2024-08-28,09:42:50,09:43:27,29,842.6,41.2
2024-08-28,09:43:27,09:44:16,25,536.7,48.8
2024-08-28,09:44:16,09:45:15,27,589.1,53.8
2024-08-28,09:45:15,09:45:53,26,374.3,38.4
2024-08-28,09:45:53,09:46:36,28,263.6,46.7
2024-08-28,09:46:36,09:47:05,27,177.3,51.3
2024-08-28,09:47:05,09:47:53,25,742.7,34.0
2024-08-28,09:47:53,09:48:22,28,276.6,54.4
2024-08-28,09:48:22,09:49:07,25,721.1,48.2
2024-08-28,09:49:07,09:49:45,26,451.3,58.5
2024-08-28,09:49:45,09:50:15,28,474.2,40.2
2024-08-28,09:50:15,09:50:55,26,522.3,33.2
2024-08-28,09:50:55,09:51:39,50,430.9,45.2
2024-08-28,09:51:39,09:52:24,29,190.6,32.6
2024-08-28,09:52:24,09:53:03,53,378.7,59.1
2024-08-28,09:53:03,09:54:02,25,697.4,31.2
2024-08-28,09:54:02,09:54:53,25,699.2,52.6
2024-08-28,09:54:53,09:55:35,50,357.6,45.8
2024-08-28,09:55:35,09:56:13,27,514.1,41.1
2024-08-28,09:56:13,09:56:58,26,274.1,32.0
2024-08-28,09:56:58,09:57:56,51,289.3,48.7
2024-08-28,09:57:56,09:58:28,28,120.7,47.6
2024-08-28,09:58:28,09:58:54,27,907.1,38.4
2024-08-28,09:58:54,09:59:25,26,289.6,57.3
2024-08-28,09:59:25,09:59:57,27,304.8,39.1
2024-08-28,09:59:57,10:00:54,28,351.6,43.5
2024-08-28,10:00:54,10:01:39,29,214.7,46.3
2024-08-28,10:01:39,10:02:28,29,675.3,33.0
2024-08-28,10:02:28,10:03:25,26,167.6,58.0
2024-08-28,10:03:25,10:04:20,38,220.8,41.2
2024-08-28,10:04:20,10:05:13,25,680.3,32.4
2024-08-28,10:05:13,10:06:00,29,405.7,41.6
2024-08-28,10:06:00,10:06:58,38,737.2,48.0
2024-08-28,10:06:58,10:07:44,36,601.7,45.4
2024-08-28,10:07:44,10:08:37,32,330.4,50.8
2024-08-28,10:08:37,10:09:16,28,685.7,31.7
2024-08-28,10:09:16,10:10:14,57,204.6,38.5
2024-08-28,10:10:14,10:10:47,25,582.8,54.6
2024-08-28,10:10:47,10:11:15,28,493.4,32.4
2024-08-28,10:11:15,10:11:42,42,341.1,55.7
2024-08-28,10:11:42,10:12:20,51,643.6,32.8
2024-08-28,10:12:20,10:12:47,29,884.2,55.0
2024-08-28,10:12:47,10:13:30,50,999.0,40.8
2024-08-28,10:13:30,10:14:18,29,647.0,48.4
2024-08-28,10:14:18,10:15:16,26,464.2,34.6
2024-08-28,10:15:16,10:15:55,33,302.7,32.0
2024-08-28,10:15:55,10:16:30,27,331.4,36.5
2024-08-28,10:16:30,10:17:04,25,531.5,33.8
2024-08-28,10:17:04,10:17:30,28,430.5,39.4
2024-08-28,10:17:30,10:18:05,40,922.4,45.4
2024-08-28,10:18:05,10:19:00,26,431.5,47.7
2024-08-28,10:19:00,10:19:25,25,436.1,53.7
2024-08-28,10:19:25,10:19:56,28,445.2,49.7
2024-08-28,10:19:56,10:20:54,46,853.0,48.3
2024-08-28,10:20:54,10:21:28,26,685.7,42.4
2024-08-28,10:21:28,10:22:19,29,652.8,44.2
2024-08-28,10:22:19,10:23:14,44,400.7,42.4
2024-08-28,10:23:14,10:23:56,26,836.1,55.3
2024-08-28,10:23:56,10:24:41,36,134.5,36.9
2024-08-28,10:24:41,10:25:23,50,883.7,30.2
2024-08-28,10:25:23,10:26:14,26,561.5,49.5
2024-08-28,10:26:14,10:26:51,54,458.4,36.1
2024-08-28,10:26:51,10:27:16,27,547.5,56.7
2024-08-28,10:27:16,10:28:07,29,700.7,55.8
2024-08-28,10:28:07,10:28:57,27,111.5,32.3
2024-08-28,10:28:57,10:29:44,40,884.4,33.2
2024-08-28,10:29:44,10:30:30,25,502.1,44.9
2024-08-28,10:30:30,10:31:24,42,408.7,48.3
2024-08-28,10:31:24,10:32:16,28,224.4,38.2
2024-08-28,10:32:16,10:33:13,29,495.5,51.5
2024-08-28,10:33:13,10:34:07,31,546.7,47.8
2024-08-28,10:34:07,10:34:46,29,463.3,39.7
2024-08-28,10:34:46,10:35:14,28,710.8,30.8
2024-08-28,10:35:14,10:36:13,55,478.8,52.5
2024-08-28,10:36:13,10:36:46,29,965.3,36.4
2024-08-28,10:36:46,10:37:45,28,639.3,55.0
2024-08-28,10:37:45,10:38:10,28,826.7,42.6
2024-08-28,10:38:10,10:38:52,25,198.4,47.3
2024-08-28,10:38:52,10:39:46,41,457.6,56.2
2024-08-28,10:39:46,10:40:43,25,403.2,55.9
2024-08-28,10:40:43,10:41:29,26,612.5,41.1
2024-08-28,10:41:29,10:41:57,27,875.0,36.3
2024-08-28,10:41:57,10:42:31,50,170.5,53.3
2024-08-28,10:42:31,10:43:03,28,165.3,43.0
2024-08-28,10:43:03,10:43:59,28,865.3,35.8
2024-08-28,10:43:59,10:44:38,25,291.6,57.1
2024-08-28,10:44:38,10:45:36,28,701.9,35.9
2024-08-28,10:45:36,10:46:33,28,588.6,30.8
2024-08-28,10:46:33,10:47:13,25,849.6,30.6
2024-08-28,10:47:13,10:47:58,26,212.6,48.7
2024-08-28,10:47:58,10:48:28,34,216.8,49.9
2024-08-28,10:48:28,10:49:26,25,601.1,39.3
2024-08-28,10:49:26,10:50:23,25,951.7,39.6
2024-08-28,10:50:23,10:50:55,27,473.5,40.2
2024-08-28,10:50:55,10:51:20,29,394.2,50.4
2024-08-28,10:51:20,10:52:13,29,646.0,31.7
2024-08-28,10:52:13,10:52:42,26,937.4,57.9
2024-08-28,10:52:42,10:53:18,29,853.2,36.7
2024-08-28,10:53:18,10:54:06,27,995.9,60.0
2024-08-28,10:54:06,10:55:02,58,120.3,35.1
2024-08-28,10:55:02,10:55:55,29,201.6,53.1
2024-08-28,10:55:55,10:56:44,30,648.5,36.7
2024-08-28,10:56:44,10:57:12,40,838.5,32.4
2024-08-28,10:57:12,10:57:44,27,356.7,56.2
2024-08-28,10:57:44,10:58:31,28,315.3,55.8
2024-08-28,10:58:31,10:59:07,28,808.3,42.1
2024-08-28,10:59:07,10:59:38,27,150.7,51.1
2024-08-28,10:59:38,11:00:07,25,432.4,46.7
2024-08-28,11:00:07,11:00:54,34,555.2,55.6
2024-08-28,11:00:54,11:01:20,27,604.3,39.5
2024-08-28,11:01:20,11:01:47,35,755.8,45.7
2024-08-28,11:01:47,11:02:46,26,419.4,44.6
2024-08-28,11:02:46,11:03:34,41,651.4,40.6
2024-08-28,11:03:34,11:04:00,27,626.8,56.7
2024-08-28,11:04:00,11:04:31,25,592.9,35.0
2024-08-28,11:04:31,11:05:02,29,676.4,34.5
2024-08-28,11:05:02,11:05:42,26,333.5,47.3
2024-08-28,11:05:42,11:06:17,29,176.2,49.7
2024-08-28,11:06:17,11:06:52,28,207.3,35.8
2024-08-28,11:06:52,11:07:42,30,302.1,41.7
2024-08-28,11:07:42,11:08:08,25,550.2,58.4
2024-08-28,11:08:08,11:08:51,53,856.4,37.4
2024-08-28,11:08:51,11:09:36,29,731.2,50.1
2024-08-28,11:09:36,11:10:30,25,810.1,52.2
2024-08-28,11:10:30,11:11:14,28,415.9,43.4
2024-08-28,11:11:14,11:12:10,28,464.2,58.1
2024-08-28,11:12:10,11:12:37,40,454.3,52.1
2024-08-28,11:12:37,11:13:15,39,272.7,43.7
2024-08-28,11:13:15,11:13:53,26,155.1,47.1
2024-08-28,11:13:53,11:14:31,27,631.8,50.8
2024-08-28,11:14:31,11:14:57,56,990.3,47.8
2024-08-28,11:14:57,11:15:55,32,250.1,56.4
2024-08-28,11:15:55,11:16:39,29,142.0,40.7
2024-08-28,11:16:39,11:17:17,38,801.6,39.0
2024-08-28,11:17:17,11:17:55,52,327.3,36.4
2024-08-28,11:17:55,11:18:25,27,846.7,31.1
2024-08-28,11:18:25,11:19:17,25,733.5,31.3
2024-08-28,11:19:17,11:20:06,25,951.1,56.1
2024-08-28,11:20:06,11:20:46,28,468.0,50.4
2024-08-28,11:20:46,11:21:29,27,695.8,49.8
2024-08-28,11:21:29,11:22:23,36,518.4,48.4
2024-08-28,11:22:23,11:22:52,25,667.5,55.5
2024-08-28,11:22:52,11:23:37,28,504.6,44.4
2024-08-28,11:23:37,11:24:21,29,269.8,56.1
2024-08-28,11:24:21,11:25:12,28,557.1,40.8
2024-08-28,11:25:12,11:25:54,25,575.7,57.8
2024-08-28,11:25:54,11:26:28,42,829.5,51.0
2024-08-28,11:26:28,11:27:04,26,762.0,37.7
2024-08-28,11:27:04,11:27:45,25,697.4,46.9
2024-08-28,11:27:45,11:28:13,55,202.0,46.0
2024-08-28,11:28:13,11:28:38,26,748.6,34.1
2024-08-28,11:28:38,11:29:27,25,550.3,47.7
2024-08-28,11:29:27,11:30:13,29,904.7,39.4
2024-08-28,11:30:13,11:30:47,27,927.9,31.6
2024-08-28,11:30:47,11:31:43,28,149.6,58.5
2024-08-28,11:31:43,11:32:35,27,838.6,49.2
2024-08-28,11:32:35,11:33:29,36,133.9,56.3
2024-08-28,11:33:29,11:34:26,26,430.5,50.3
2024-08-28,11:34:26,11:35:21,29,588.1,40.7
2024-08-28,11:35:21,11:35:54,26,233.3,45.4
2024-08-28,11:35:54,11:36:44,26,771.7,50.3
2024-08-28,11:36:44,11:37:28,58,107.5,58.8
2024-08-28,11:37:28,11:38:16,45,251.7,37.6
2024-08-28,11:38:16,11:38:50,28,622.7,56.2
2024-08-28,11:38:50,11:39:48,27,742.9,57.7
2024-08-28,11:39:48,11:40:47,44,925.0,50.1
2024-08-28,11:40:47,11:41:19,25,734.9,57.9
2024-08-28,11:41:19,11:42:02,27,704.6,41.9
2024-08-28,11:42:02,11:42:36,29,454.9,58.6
2024-08-28,11:42:36,11:43:34,29,101.2,51.1
2024-08-28,11:43:34,11:44:24,26,208.1,31.3
2024-08-28,11:44:24,11:45:02,26,581.1,57.2
2024-08-28,11:45:02,11:45:35,29,707.6,44.5
2024-08-28,11:45:35,11:46:16,52,475.7,43.8
2024-08-28,11:46:16,11:46:41,29,757.6,47.0
2024-08-28,11:46:41,11:47:15,25,569.7,34.5
2024-08-28,11:47:15,11:47:41,28,166.8,44.1
2024-08-28,11:47:41,11:48:06,29,272.8,54.9
2024-08-28,11:48:06,11:48:32,29,856.0,30.5
2024-08-28,11:48:32,11:49:22,27,752.4,38.2
2024-08-28,11:49:22,11:50:05,28,905.3,30.1
2024-08-28,11:50:05,11:50:59,27,205.8,42.5
2024-08-28,11:50:59,11:51:35,25,991.2,51.8
2024-08-28,11:51:35,11:52:04,26,288.5,54.0
2024-08-28,11:52:04,11:52:47,29,110.6,58.4
2024-08-28,11:52:47,11:53:37,27,997.7,48.3
2024-08-28,11:53:37,11:54:34,54,353.0,37.6
2024-08-28,11:54:34,11:55:28,27,701.2,57.7
2024-08-28,11:55:28,11:56:23,28,259.0,53.3
2024-08-28,11:56:23,11:57:04,29,622.2,47.2
2024-08-28,11:57:04,11:57:45,25,913.6,50.9
2024-08-28,11:57:45,11:58:34,26,388.2,57.7
2024-08-28,11:58:34,11:59:15,27,703.2,51.4
2024-08-28,11:59:15,12:00:02,59,269.1,41.1
2024-08-28,12:00:02,12:00:31,27,662.3,51.4
2024-08-28,12:00:31,12:01:08,25,402.8,31.2
2024-08-28,12:01:08,12:01:52,28,290.1,41.6
2024-08-28,12:01:52,12:02:48,27,381.9,42.2
2024-08-28,12:02:48,12:03:40,25,261.0,35.0
2024-08-28,12:03:40,12:04:30,25,911.7,30.7
2024-08-28,12:04:30,12:05:02,46,457.5,34.0
2024-08-28,12:05:02,12:05:32,26,320.8,49.6
2024-08-28,12:05:32,12:06:08,27,503.6,54.1
2024-08-28,12:06:08,12:07:07,26,388.5,59.6
2024-08-28,12:07:07,12:08:05,25,770.0,40.4
2024-08-28,12:08:05,12:08:47,56,974.1,48.0
2024-08-28,12:08:47,12:09:34,38,494.2,58.1
2024-08-28,12:09:34,12:10:09,28,874.9,35.0
2024-08-28,12:10:09,12:10:57,27,609.3,51.5
2024-08-28,12:10:57,12:11:30,46,241.5,52.6
2024-08-28,12:11:30,12:11:57,29,721.6,32.7
2024-08-28,12:11:57,12:12:26,25,562.1,55.8
2024-08-28,12:12:26,12:13:21,26,685.5,54.4
2024-08-28,12:13:21,12:14:12,33,900.7,31.0
2024-08-28,12:14:12,12:15:05,27,496.4,32.7
2024-08-28,12:15:05,12:15:53,27,911.1,31.5
2024-08-28,12:15:53,12:16:22,55,775.6,40.0
2024-08-28,12:16:22,12:17:17,26,539.7,45.3
2024-08-28,12:17:17,12:17:56,28,642.9,46.0
2024-08-28,12:17:56,12:18:55,29,393.0,38.0
2024-08-28,12:18:55,12:19:44,25,985.2,57.3
2024-08-28,12:19:44,12:20:39,27,700.6,41.0
2024-08-28,12:20:39,12:21:15,29,139.5,31.4
2024-08-28,12:21:15,12:21:50,29,394.0,39.0
2024-08-28,12:21:50,12:22:45,27,661.0,45.9
2024-08-28,12:22:45,12:23:34,27,150.7,42.2
2024-08-28,12:23:34,12:24:29,25,121.5,38.2
2024-08-28,12:24:29,12:25:22,33,505.0,33.9
2024-08-28,12:25:22,12:26:16,26,399.4,54.6
2024-08-28,12:26:16,12:26:42,27,494.5,59.9
2024-08-28,12:26:42,12:27:39,27,336.4,39.9
2024-08-28,12:27:39,12:28:31,27,248.2,41.4
2024-08-28,12:28:31,12:29:05,28,720.2,48.5
2024-08-28,12:29:05,12:30:04,28,563.1,51.6
2024-08-28,12:30:04,12:30:57,41,280.1,41.8
2024-08-28,12:30:57,12:31:36,40,387.6,57.1
2024-08-28,12:31:36,12:32:34,41,632.6,46.8
2024-08-28,12:32:34,12:33:08,25,165.0,43.5
2024-08-28,12:33:08,12:33:40,28,232.7,49.4
2024-08-28,12:33:40,12:34:13,27,165.9,58.6
2024-08-28,12:34:13,12:35:06,26,831.1,53.8
2024-08-28,12:35:06,12:35:40,27,777.2,31.2
2024-08-28,12:35:40,12:36:29,27,778.0,40.0
2024-08-28,12:36:29,12:37:19,44,744.7,44.1
2024-08-28,12:37:19,12:37:58,25,702.4,39.4
2024-08-28,12:37:58,12:38:40,27,529.3,51.0
2024-08-28,12:38:40,12:39:32,29,678.1,54.8
2024-08-28,12:39:32,12:40:09,58,134.5,51.9
2024-08-28,12:40:09,12:40:54,26,659.3,59.7
2024-08-28,12:40:54,12:41:40,26,800.1,38.2
2024-08-28,12:41:40,12:42:19,26,550.3,56.2
2024-08-28,12:42:19,12:43:04,35,421.8,53.0
2024-08-28,12:43:04,12:44:00,28,349.7,40.9
2024-08-28,12:44:00,12:44:34,29,678.5,52.0
2024-08-28,12:44:34,12:45:18,49,723.5,33.1
2024-08-28,12:45:18,12:45:53,27,883.9,53.7
2024-08-28,12:45:53,12:46:18,27,408.1,46.0
2024-08-28,12:46:18,12:46:48,26,792.8,38.8
2024-08-28,12:46:48,12:47:36,26,605.2,49.7
2024-08-28,12:47:36,12:48:02,39,894.6,49.2
2024-08-28,12:48:02,12:49:01,26,575.0,36.3
2024-08-28,12:49:01,12:49:40,27,565.9,30.9
2024-08-28,12:49:40,12:50:12,35,620.1,43.0
2024-08-28,12:50:12,12:50:57,38,774.4,47.1
2024-08-28,12:50:57,12:51:36,41,968.2,56.3
2024-08-28,12:51:36,12:52:13,27,166.2,57.8
2024-08-28,12:52:13,12:53:02,29,148.1,45.9
2024-08-28,12:53:02,12:53:57,32,943.8,52.6
2024-08-28,12:53:57,12:54:50,27,576.9,43.2
2024-08-28,12:54:50,12:55:21,25,653.4,52.4
2024-08-28,12:55:21,12:56:13,25,534.2,36.1
2024-08-28,12:56:13,12:56:49,27,184.3,41.1
2024-08-28,12:56:49,12:57:25,29,791.3,49.0
2024-08-28,12:57:25,12:58:15,48,772.5,30.5
2024-08-28,12:58:15,12:58:58,39,380.5,51.7
2024-08-28,12:58:58,12:59:24,27,375.6,55.1
2024-08-28,12:59:24,12:59:59,29,854.1,42.0
2024-08-28,12:59:59,13:00:48,51,165.1,43.4
2024-08-28,13:00:48,13:01:22,25,893.0,55.5
2024-08-28,13:01:22,13:02:00,30,331.0,53.3
2024-08-28,13:02:00,13:02:28,33,633.7,38.6
2024-08-28,13:02:28,13:03:12,25,942.4,39.7
2024-08-28,13:03:12,13:04:08,25,710.3,50.4
2024-08-28,13:04:08,13:04:41,38,473.0,46.9
2024-08-28,13:04:41,13:05:26,26,720.6,34.9
2024-08-28,13:05:26,13:05:56,25,409.6,39.3
2024-08-28,13:05:56,13:06:49,27,349.5,57.0
2024-08-28,13:06:49,13:07:14,27,997.0,50.6
2024-08-28,13:07:14,13:08:00,29,775.7,59.6
2024-08-28,13:08:00,13:08:28,28,680.2,53.0
2024-08-28,13:08:28,13:09:06,28,419.8,58.3
2024-08-28,13:09:06,13:09:52,25,144.2,36.5
2024-08-28,13:09:52,13:10:43,27,128.0,53.1
2024-08-28,13:10:43,13:11:36,25,598.8,30.6
2024-08-28,13:11:36,13:12:30,25,785.8,50.1
2024-08-28,13:12:30,13:13:09,49,583.6,44.1
2024-08-28,13:13:09,13:14:05,36,856.7,40.4
2024-08-28,13:14:05,13:14:41,52,130.1,55.9
2024-08-28,13:14:41,13:15:26,49,430.1,55.6
2024-08-28,13:15:26,13:16:22,30,313.4,30.7
2024-08-28,13:16:22,13:17:00,34,502.5,48.3
2024-08-28,13:17:00,13:17:30,31,165.1,41.0
2024-08-28,13:17:30,13:18:00,58,958.7,42.5
2024-08-28,13:18:00,13:18:43,26,300.9,55.0
2024-08-28,13:18:43,13:19:32,26,930.1,39.3
2024-08-28,13:19:32,13:20:00,26,483.3,58.3
2024-08-28,13:20:00,13:20:27,27,987.0,35.4
2024-08-28,13:20:27,13:21:09,29,598.7,49.9
2024-08-28,13:21:09,13:21:46,27,937.7,50.2
2024-08-28,13:21:46,13:22:22,25,104.8,37.6
2024-08-28,13:22:22,13:22:58,56,773.4,39.7
2024-08-28,13:22:58,13:23:48,27,912.7,55.0
2024-08-28,13:23:48,13:24:47,25,225.7,52.9
2024-08-28,13:24:47,13:25:39,27,186.5,39.9
2024-08-28,13:25:39,13:26:21,25,482.1,46.0
2024-08-28,13:26:21,13:27:05,25,940.3,31.9
2024-08-28,13:27:05,13:27:35,25,588.1,36.3
2024-08-28,13:27:35,13:28:20,56,574.7,44.6
2024-08-28,13:28:20,13:29:02,29,227.0,32.6
2024-08-28,13:29:02,13:29:54,27,100.7,55.3
2024-08-28,13:29:54,13:30:37,26,829.1,51.5
2024-08-28,13:30:37,13:31:04,26,178.8,58.3
2024-08-28,13:31:04,13:31:36,29,670.5,50.8
2024-08-28,13:31:36,13:32:08,26,923.2,58.2
2024-08-28,13:32:08,13:32:43,27,287.8,46.6
2024-08-28,13:32:43,13:33:10,29,698.7,48.0
2024-08-28,13:33:10,13:34:07,29,170.8,59.3
2024-08-28,13:34:07,13:34:56,28,643.4,49.3
2024-08-28,13:34:56,13:35:21,30,247.5,30.9
2024-08-28,13:35:21,13:36:11,26,762.4,51.7
2024-08-28,13:36:11,13:37:02,29,371.1,57.2
2024-08-28,13:37:02,13:37:30,34,517.1,53.9
2024-08-28,13:37:30,13:38:25,28,639.5,47.5
2024-08-28,13:38:25,13:38:50,27,254.1,50.1
2024-08-28,13:38:50,13:39:19,28,767.5,59.7
2024-08-28,13:39:19,13:40:13,28,372.4,32.7
2024-08-28,13:40:13,13:40:43,33,696.1,50.0
2024-08-28,13:40:43,13:41:41,27,242.5,38.5
2024-08-28,13:41:41,13:42:14,25,719.3,49.2
2024-08-28,13:42:14,13:42:41,26,215.4,48.2
2024-08-28,13:42:41,13:43:28,25,482.8,34.6
2024-08-28,13:43:28,13:44:26,29,322.5,36.2
2024-08-28,13:44:26,13:45:03,26,773.5,48.6
2024-08-28,13:45:03,13:45:53,26,335.8,33.8
2024-08-28,13:45:53,13:46:39,25,893.5,38.0
2024-08-28,13:46:39,13:47:23,29,902.6,55.1
2024-08-28,13:47:23,13:48:06,27,276.8,39.8
2024-08-28,13:48:06,13:48:56,25,652.5,44.6
2024-08-28,13:48:56,13:49:35,26,178.9,58.2
2024-08-28,13:49:35,13:50:15,28,452.4,36.8
2024-08-28,13:50:15,13:50:56,27,742.0,41.7
2024-08-28,13:50:56,13:51:51,25,693.5,48.2
2024-08-28,13:51:51,13:52:40,34,662.2,52.7
2024-08-28,13:52:40,13:53:07,28,354.3,57.0
2024-08-28,13:53:07,13:53:55,52,440.2,57.5
2024-08-28,13:53:55,13:54:25,29,192.7,53.3
2024-08-28,13:54:25,13:55:02,28,747.1,36.8
2024-08-28,13:55:02,13:55:57,25,553.5,30.7
2024-08-28,13:55:57,13:56:30,27,737.9,41.5
2024-08-28,13:56:30,13:57:01,27,324.0,34.2
2024-08-28,13:57:01,13:57:45,39,392.0,51.3
2024-08-28,13:57:45,13:58:37,27,400.8,49.8
2024-08-28,13:58:37,13:59:20,38,123.2,31.3
2024-08-28,13:59:20,13:59:49,40,406.9,55.1
2024-08-28,13:59:49,14:00:18,52,823.0,37.5
2024-08-28,14:00:18,14:01:00,48,907.6,43.0
2024-08-28,14:01:00,14:01:56,28,566.4,50.0
2024-08-28,14:01:56,14:02:55,27,510.0,42.9
2024-08-28,14:02:55,14:03:35,25,127.7,43.2
2024-08-28,14:03:35,14:04:19,27,891.3,32.0
2024-08-28,14:04:19,14:05:11,26,111.7,42.0
2024-08-28,14:05:11,14:05:39,47,950.3,52.9
2024-08-28,14:05:39,14:06:14,29,540.3,57.5
2024-08-28,14:06:14,14:06:54,26,407.7,42.4
2024-08-28,14:06:54,14:07:44,44,931.8,42.7
2024-08-28,14:07:44,14:08:30,46,122.0,51.1
2024-08-28,14:08:30,14:08:57,29,623.3,58.3
2024-08-28,14:08:57,14:09:40,26,594.0,38.0
2024-08-28,14:09:40,14:10:13,29,297.4,43.2
2024-08-28,14:10:13,14:11:05,25,486.0,53.9
2024-08-28,14:11:05,14:11:37,26,687.0,48.3
2024-08-28,14:11:37,14:12:03,29,754.4,33.3
2024-08-28,14:12:03,14:12:46,25,100.6,48.8
2024-08-28,14:12:46,14:13:29,27,943.2,35.6
2024-08-28,14:13:29,14:14:16,29,248.1,45.3
2024-08-28,14:14:16,14:14:41,26,310.2,45.9
2024-08-28,14:14:41,14:15:39,54,337.1,56.3
2024-08-28,14:15:39,14:16:07,25,134.0,43.9
2024-08-28,14:16:07,14:16:47,25,210.7,38.4
2024-08-28,14:16:47,14:17:20,25,987.7,36.9
2024-08-28,14:17:20,14:18:06,27,383.7,56.2
2024-08-28,14:18:06,14:19:00,36,203.8,35.1
2024-08-28,14:19:00,14:19:41,27,196.3,42.8
2024-08-28,14:19:41,14:20:11,25,747.5,35.6
2024-08-28,14:20:11,14:21:08,27,869.1,53.2
2024-08-28,14:21:08,14:21:57,43,331.3,44.2
2024-08-28,14:21:57,14:22:42,26,118.8,40.5
2024-08-28,14:22:42,14:23:38,26,300.8,40.8
2024-08-28,14:23:38,14:24:16,51,150.9,55.6
2024-08-28,14:24:16,14:24:49,25,193.1,46.6
2024-08-28,14:24:49,14:25:18,28,488.4,51.5
2024-08-28,14:25:18,14:25:53,25,306.9,56.9
2024-08-28,14:25:53,14:26:29,31,564.4,57.1
